NACA 2411
1.00000000	0.00000000
0.99736072	0.00053617
0.98924040	0.00212716
0.97579984	0.00472056
0.95717842	0.00823270
0.93357015	0.01255328
0.90522237	0.01755110
0.87243381	0.02307998
0.83555219	0.02898436
0.79497099	0.03510380
0.75112574	0.04127641
0.70448963	0.04734102
0.65556874	0.05313854
0.60489679	0.05851302
0.55302958	0.06331288
0.50053917	0.06739317
0.44800766	0.07061892
0.39599142	0.07286879
0.34474739	0.07383639
0.29521048	0.07331951
0.24795913	0.07132488
0.20354593	0.06790871
0.16248851	0.06317587
0.12526114	0.05727548
0.09228733	0.05039270
0.06393416	0.04273703
0.04050819	0.03452782
0.02225316	0.02597829
0.00934925	0.01727932
0.00191334	0.00858480
0.00000000	0.00000000
0.00356476	-0.00803696
0.01250315	-0.01512029
0.02669033	-0.02122855
0.04594636	-0.02634325
0.07004043	-0.03045435
0.09869567	-0.03356667
0.13159404	-0.03570608
0.16838088	-0.03692430
0.20866882	-0.03730139
0.25204087	-0.03694517
0.29805287	-0.03598748
0.34623561	-0.03457747
0.39609689	-0.03287258
0.44746388	-0.03087273
0.49946083	-0.02850553
0.55149888	-0.02589069
0.60301490	-0.02313718
0.65344825	-0.02033816
0.70224701	-0.01756942
0.74887426	-0.01489011
0.79281426	-0.01234533
0.83357842	-0.00996964
0.87071101	-0.00779092
0.90379463	-0.00583372
0.93245525	-0.00412151
0.95636704	-0.00267762
0.97525668	-0.00152483
0.98890720	-0.00068398
0.99716118	-0.00017203
1.00000000	0.00000000

