NACA 1408
1.00000000	0.00000000
0.99729729	0.00034900
0.98913448	0.00138466
0.97562717	0.00307342
0.95692046	0.00536177
0.93321568	0.00817934
0.90476839	0.01144274
0.87188597	0.01505936
0.83492448	0.01893086
0.79428504	0.02295589
0.75040959	0.02703195
0.70377624	0.03105632
0.65489416	0.03492645
0.60429807	0.03854017
0.55254257	0.04179618
0.50019607	0.04459525
0.44783464	0.04684244
0.39602498	0.04844991
0.34522090	0.04924003
0.29611475	0.04909022
0.24925748	0.04798581
0.20517512	0.04594289
0.16436198	0.04300898
0.12727416	0.03926131
0.09432382	0.03480255
0.06587419	0.02975391
0.04223557	0.02424620
0.02366233	0.01840951
0.01035074	0.01236265
0.00243769	0.00620328
0.00000000	0.00000000
0.00304042	-0.00592980
0.01150166	-0.01128399
0.02528116	-0.01603584
0.04421897	-0.02015538
0.06810041	-0.02361422
0.09665918	-0.02639126
0.12958101	-0.02847832
0.16650742	-0.02988478
0.20703963	-0.03064062
0.25074252	-0.03079706
0.29714861	-0.03042498
0.34576211	-0.02961098
0.39606333	-0.02845183
0.44763690	-0.02696920
0.49980393	-0.02515113
0.55198589	-0.02308467
0.60361362	-0.02085174
0.65412284	-0.01852568
0.70296040	-0.01616991
0.74959041	-0.01383820
0.79350021	-0.01157607
0.83420612	-0.00942296
0.87125885	-0.00741436
0.90424860	-0.00558367
0.93280973	-0.00396316
0.95662499	-0.00258401
0.97542935	-0.00147541
0.98901312	-0.00066298
0.99722461	-0.00016688
1.00000000	0.00000000

