NACA 2421
1.00000000	0.00000000
0.99745141	0.00085778
0.98939186	0.00340444
0.97604673	0.00755854
0.95754722	0.01319070
0.93407693	0.02013103
0.90587134	0.02817838
0.87321690	0.03710959
0.83644936	0.04668772
0.79595133	0.05666830
0.75214914	0.06680321
0.70550900	0.07684234
0.65653260	0.08653381
0.60575219	0.09562387
0.55372536	0.10385762
0.50102933	0.11098184
0.44825483	0.11675065
0.39594347	0.12093322
0.34407093	0.12311768
0.29391849	0.12300884
0.24610380	0.12054475
0.20121734	0.11573928
0.15981016	0.10868493
0.12238254	0.09954948
0.08937445	0.08856582
0.06115859	0.07601514
0.03803629	0.06220478
0.02023626	0.04744271
0.00791565	0.03201121
0.00116270	0.01614266
0.00000000	0.00000000
0.00431541	-0.01558978
0.01393675	-0.02984257
0.02870722	-0.04267944
0.04841825	-0.05400363
0.07281601	-0.06371386
0.10160856	-0.07172026
0.13447263	-0.07796078
0.17105923	-0.08241540
0.21099741	-0.08511635
0.25389620	-0.08615261
0.29934487	-0.08566815
0.34691208	-0.08385423
0.39614484	-0.08093669
0.44721670	-0.07700613
0.49897067	-0.07209748
0.55080311	-0.06644010
0.60215950	-0.06025378
0.65248440	-0.05373989
0.70122764	-0.04707757
0.74785086	-0.04042378
0.79183392	-0.03391641
0.83268125	-0.02767901
0.86992792	-0.02182577
0.90314566	-0.01646536
0.93194848	-0.01170267
0.95599823	-0.00763809
0.97500979	-0.00436446
0.98875574	-0.00196228
0.99707048	-0.00049424
1.00000000	0.00000000

