NACA 0015
1.00000000	0.00000000
0.99726095	0.00048390
0.98907380	0.00192066
0.97552826	0.00426664
0.95677273	0.00745261
0.93301270	0.01138841
0.90450850	0.01596830
0.87157241	0.02107605
0.83456530	0.02658910
0.79389263	0.03238108
0.75000000	0.03832258
0.70336832	0.04428042
0.65450850	0.05011591
0.60395585	0.05568302
0.55226423	0.06082752
0.50000000	0.06538782
0.44773577	0.06919827
0.39604415	0.07209505
0.34549150	0.07392425
0.29663168	0.07455150
0.25000000	0.07387178
0.20610737	0.07181804
0.16543470	0.06836724
0.12842759	0.06354248
0.09549150	0.05741077
0.06698730	0.05007599
0.04322727	0.04166788
0.02447174	0.03232810
0.01092620	0.02219494
0.00273905	0.01138878
0.00000000	0.00000000
0.00273905	-0.01138878
0.01092620	-0.02219494
0.02447174	-0.03232810
0.04322727	-0.04166788
0.06698730	-0.05007599
0.09549150	-0.05741077
0.12842759	-0.06354248
0.16543470	-0.06836724
0.20610737	-0.07181804
0.25000000	-0.07387178
0.29663168	-0.07455150
0.34549150	-0.07392425
0.39604415	-0.07209505
0.44773577	-0.06919827
0.50000000	-0.06538781
0.55226423	-0.06082752
0.60395585	-0.05568302
0.65450850	-0.05011591
0.70336832	-0.04428042
0.75000000	-0.03832258
0.79389263	-0.03238108
0.83456530	-0.02658910
0.87157241	-0.02107605
0.90450850	-0.01596830
0.93301270	-0.01138841
0.95677273	-0.00745261
0.97552826	-0.00426664
0.98907380	-0.00192066
0.99726095	-0.00048390
1.00000000	0.00000000

