NACA 4421
1.00000000	0.00000000
0.99763940	0.00103529
0.98970589	0.00410904
0.97655893	0.00912063
0.95831294	0.01590989
0.93513008	0.02426529
0.90722146	0.03393460
0.87484797	0.04463607
0.83832034	0.05606879
0.79799827	0.06792150
0.75428858	0.07987910
0.70764242	0.09162713
0.65855186	0.10285467
0.60754577	0.11325675
0.55518523	0.12253737
0.50205828	0.13041414
0.44877386	0.13662528
0.39584279	0.14093706
0.34265115	0.14272534
0.29121072	0.14157843
0.24222396	0.13752613
0.19636151	0.13070065
0.15424302	0.12133252
0.11641986	0.10973879
0.08336178	0.09630397
0.05544841	0.08145445
0.03296608	0.06562855
0.01610966	0.04924447
0.00498801	0.03266926
-0.00036846	0.01618982
0.00000000	0.00000000
0.00584657	-0.01508598
0.01686439	-0.02833251
0.03283383	-0.03971865
0.05348846	-0.04922708
0.07852619	-0.05685274
0.10762122	-0.06261366
0.14043532	-0.06656209
0.17662638	-0.06879404
0.21585323	-0.06945523
0.25777604	-0.06874214
0.30205263	-0.06689724
0.34833186	-0.06419852
0.39624552	-0.06094400
0.44669768	-0.05713619
0.49794172	-0.05264536
0.54934323	-0.04770223
0.60036592	-0.04251644
0.65046514	-0.03726669
0.69909423	-0.03209745
0.74571142	-0.02712007
0.78978698	-0.02241754
0.83081027	-0.01805120
0.86829686	-0.01406828
0.90179554	-0.01050842
0.93089533	-0.00740844
0.95523252	-0.00480459
0.97449759	-0.00273242
0.98844171	-0.00122468
0.99688250	-0.00030819
1.00000000	0.00000000

