NACA 1412
1.00000000	0.00000000
0.99731546	0.00047794
0.98916482	0.00189651
0.97567662	0.00421053
0.95699433	0.00734806
0.93331717	0.01121476
0.90489834	0.01569908
0.87204275	0.02067746
0.83510408	0.02601893
0.79448125	0.03158847
0.75061439	0.03724906
0.70398021	0.04286245
0.65508699	0.04828907
0.60446919	0.05338778
0.55268174	0.05801610
0.50029411	0.06203164
0.44788407	0.06529525
0.39601539	0.06767537
0.34508560	0.06895307
0.29585629	0.06896956
0.24888621	0.06768231
0.20470899	0.06508975
0.16382562	0.06123354
0.12669745	0.05619742
0.09373998	0.05010222
0.06531764	0.04309711
0.04173972	0.03534763
0.02325762	0.02702170
0.01006300	0.01827491
0.00228701	0.00923686
0.00000000	0.00000000
0.00319110	-0.00896276
0.01178940	-0.01719504
0.02568586	-0.02464633
0.04471482	-0.03125473
0.06865696	-0.03695509
0.09724302	-0.04168849
0.13015772	-0.04541201
0.16704378	-0.04810710
0.20750576	-0.04978552
0.25111379	-0.05049200
0.29740707	-0.05030323
0.34589741	-0.04932344
0.39607292	-0.04767725
0.44758746	-0.04542222
0.49970589	-0.04258793
0.55184672	-0.03930517
0.60344251	-0.03570008
0.65393001	-0.03188912
0.70275644	-0.02797690
0.74938561	-0.02405617
0.79330400	-0.02020948
0.83402653	-0.01651179
0.87110208	-0.01303312
0.90411866	-0.00984055
0.93270824	-0.00699900
0.95655113	-0.00457061
0.97537990	-0.00261272
0.98898278	-0.00117496
0.99720644	-0.00029589
1.00000000	0.00000000

