0.00000,0.00000,0.00000,6.00000,430000.00000,5.00000,0.43700,0.03991
0.00000,0.00000,0.00000,6.00000,430000.00000,6.00000,0.50800,0.04567
0.00000,0.00000,0.00000,6.00000,430000.00000,7.00000,0.55700,0.05333
0.00000,0.00000,0.00000,6.00000,430000.00000,8.00000,0.57800,0.06498
0.00000,0.00000,0.00000,6.00000,430000.00000,9.00000,0.57100,0.07680
0.00000,0.00000,0.00000,6.00000,430000.00000,10.00000,0.54200,0.09248
0.00000,0.00000,0.00000,6.00000,430000.00000,11.00000,0.49800,0.11496
0.00000,0.00000,0.00000,6.00000,430000.00000,12.00000,0.44700,0.12536
0.00000,0.00000,0.00000,6.00000,430000.00000,13.00000,0.39400,0.15653
0.00000,0.00000,0.00000,6.00000,430000.00000,14.00000,0.34400,0.17010
0.00000,0.00000,0.00000,6.00000,430000.00000,15.00000,0.29800,0.20317
0.00000,0.00000,0.00000,6.00000,430000.00000,16.00000,0.25900,0.24047
0.00000,0.00000,0.00000,6.00000,430000.00000,17.00000,0.22400,0.18978
0.00000,0.00000,0.00000,6.00000,430000.00000,18.00000,0.19500,0.20628
0.00000,0.00000,0.00000,6.00000,430000.00000,19.00000,0.17000,0.23442
0.00000,0.00000,0.00000,6.00000,430000.00000,20.00000,0.14900,0.24309
0.00000,0.00000,0.00000,6.00000,830000.00000,-20.00000,-0.14900,0.22275
0.00000,0.00000,0.00000,6.00000,830000.00000,-19.00000,-0.17000,0.20858
0.00000,0.00000,0.00000,6.00000,830000.00000,-18.00000,-0.19500,0.18695
0.00000,0.00000,0.00000,6.00000,830000.00000,-17.00000,-0.22500,0.17075
0.00000,0.00000,0.00000,6.00000,830000.00000,-16.00000,-0.25900,0.15275
0.00000,0.00000,0.00000,6.00000,830000.00000,-15.00000,-0.29900,0.14127
0.00000,0.00000,0.00000,6.00000,830000.00000,-14.00000,-0.34400,0.12408
0.00000,0.00000,0.00000,6.00000,830000.00000,-13.00000,-0.39400,0.13772
0.00000,0.00000,0.00000,6.00000,830000.00000,-12.00000,-0.44700,0.11673
0.00000,0.00000,0.00000,6.00000,830000.00000,-11.00000,-0.49900,0.10089
0.00000,0.00000,0.00000,6.00000,830000.00000,-10.00000,-0.54300,0.08529
0.00000,0.00000,0.00000,6.00000,830000.00000,-9.00000,-0.57200,0.07080
0.00000,0.00000,0.00000,6.00000,830000.00000,-8.00000,-0.57800,0.06021
0.00000,0.00000,0.00000,6.00000,830000.00000,-7.00000,-0.55800,0.05046
0.00000,0.00000,0.00000,6.00000,830000.00000,-6.00000,-0.50900,0.04385
0.00000,0.00000,0.00000,6.00000,830000.00000,-5.00000,-0.43900,0.03859
0.00000,0.00000,0.00000,6.00000,830000.00000,-4.00000,-0.44600,0.01367
0.00000,0.00000,0.00000,6.00000,830000.00000,-3.00000,-0.33900,0.01315
0.00000,0.00000,0.00000,6.00000,830000.00000,-2.00000,-0.22800,0.01257
0.00000,0.00000,0.00000,6.00000,830000.00000,-1.00000,-0.11400,0.01210
0.00000,0.00000,0.00000,6.00000,830000.00000,0.00000,-0.00000,0.01193
0.00000,0.00000,0.00000,6.00000,830000.00000,1.00000,0.11400,0.01210
0.00000,0.00000,0.00000,6.00000,830000.00000,2.00000,0.22800,0.01257
0.00000,0.00000,0.00000,6.00000,830000.00000,3.00000,0.33900,0.01315
0.00000,0.00000,0.00000,6.00000,830000.00000,4.00000,0.44600,0.01367
0.00000,0.00000,0.00000,6.00000,830000.00000,5.00000,0.43900,0.03859
0.00000,0.00000,0.00000,6.00000,830000.00000,6.00000,0.50900,0.04385
0.00000,0.00000,0.00000,6.00000,830000.00000,7.00000,0.55800,0.05046
0.00000,0.00000,0.00000,6.00000,830000.00000,8.00000,0.57800,0.06021
0.00000,0.00000,0.00000,6.00000,830000.00000,9.00000,0.57200,0.07080
0.00000,0.00000,0.00000,6.00000,830000.00000,10.00000,0.54300,0.08529
0.00000,0.00000,0.00000,6.00000,830000.00000,11.00000,0.49900,0.10089
0.00000,0.00000,0.00000,6.00000,830000.00000,12.00000,0.44700,0.11673
0.00000,0.00000,0.00000,6.00000,830000.00000,13.00000,0.39400,0.13772
0.00000,0.00000,0.00000,6.00000,830000.00000,14.00000,0.34400,0.12408
0.00000,0.00000,0.00000,6.00000,830000.00000,15.00000,0.29900,0.14127
0.00000,0.00000,0.00000,6.00000,830000.00000,16.00000,0.25900,0.15275
0.00000,0.00000,0.00000,6.00000,830000.00000,17.00000,0.22500,0.17075
0.00000,0.00000,0.00000,6.00000,830000.00000,18.00000,0.19500,0.18695
0.00000,0.00000,0.00000,6.00000,830000.00000,19.00000,0.17000,0.20858
0.00000,0.00000,0.00000,6.00000,830000.00000,20.00000,0.14900,0.22275
0.00000,0.00000,0.00000,6.00000,1230000.00000,-20.00000,-0.14900,0.21429
0.00000,0.00000,0.00000,6.00000,1230000.00000,-19.00000,-0.17100,0.19498
0.00000,0.00000,0.00000,6.00000,1230000.00000,-18.00000,-0.19600,0.18061
0.00000,0.00000,0.00000,6.00000,1230000.00000,-17.00000,-0.22500,0.16385
0.00000,0.00000,0.00000,6.00000,1230000.00000,-16.00000,-0.25900,0.14754
0.00000,0.00000,0.00000,6.00000,1230000.00000,-15.00000,-0.29900,0.13228
0.00000,0.00000,0.00000,6.00000,1230000.00000,-14.00000,-0.34500,0.12008
0.00000,0.00000,0.00000,6.00000,1230000.00000,-13.00000,-0.39500,0.10955
0.00000,0.00000,0.00000,6.00000,1230000.00000,-12.00000,-0.44800,0.09677
0.00000,0.00000,0.00000,6.00000,1230000.00000,-11.00000,-0.49900,0.09750
0.00000,0.00000,0.00000,6.00000,1230000.00000,-10.00000,-0.54300,0.08119
0.00000,0.00000,0.00000,6.00000,1230000.00000,-9.00000,-0.57200,0.06741
0.00000,0.00000,0.00000,6.00000,1230000.00000,-8.00000,-0.57800,0.05740
0.00000,0.00000,0.00000,6.00000,1230000.00000,-7.00000,-0.55800,0.04933
0.00000,0.00000,0.00000,6.00000,1230000.00000,-6.00000,-0.51000,0.04286
0.00000,0.00000,0.00000,6.00000,1230000.00000,-5.00000,-0.54500,0.01376
0.00000,0.00000,0.00000,6.00000,1230000.00000,-4.00000,-0.44600,0.01313
0.00000,0.00000,0.00000,6.00000,1230000.00000,-3.00000,-0.33900,0.01264
0.00000,0.00000,0.00000,6.00000,1230000.00000,-2.00000,-0.22800,0.01216
0.00000,0.00000,0.00000,6.00000,1230000.00000,-1.00000,-0.11400,0.01178
0.00000,0.00000,0.00000,6.00000,1230000.00000,0.00000,-0.00000,0.01169
0.00000,0.00000,0.00000,6.00000,1230000.00000,1.00000,0.11400,0.01178
0.00000,0.00000,0.00000,6.00000,1230000.00000,2.00000,0.22800,0.01216
0.00000,0.00000,0.00000,6.00000,1230000.00000,3.00000,0.33900,0.01264
0.00000,0.00000,0.00000,6.00000,1230000.00000,4.00000,0.44600,0.01313
0.00000,0.00000,0.00000,6.00000,1230000.00000,5.00000,0.54600,0.01376
0.00000,0.00000,0.00000,6.00000,1230000.00000,6.00000,0.51000,0.04286
0.00000,0.00000,0.00000,6.00000,1230000.00000,7.00000,0.55800,0.04933
0.00000,0.00000,0.00000,6.00000,1230000.00000,8.00000,0.57800,0.05740
0.00000,0.00000,0.00000,6.00000,1230000.00000,9.00000,0.57200,0.06741
0.00000,0.00000,0.00000,6.00000,1230000.00000,10.00000,0.54300,0.08119
0.00000,0.00000,0.00000,6.00000,1230000.00000,11.00000,0.49900,0.09750
0.00000,0.00000,0.00000,6.00000,1230000.00000,12.00000,0.44800,0.09677
0.00000,0.00000,0.00000,6.00000,1230000.00000,13.00000,0.39500,0.10955
0.00000,0.00000,0.00000,6.00000,1230000.00000,14.00000,0.34500,0.12008
0.00000,0.00000,0.00000,6.00000,1230000.00000,15.00000,0.29900,0.13228
0.00000,0.00000,0.00000,6.00000,1230000.00000,16.00000,0.25900,0.14754
0.00000,0.00000,0.00000,6.00000,1230000.00000,17.00000,0.22500,0.16385
0.00000,0.00000,0.00000,6.00000,1230000.00000,18.00000,0.19600,0.18061
0.00000,0.00000,0.00000,6.00000,1230000.00000,19.00000,0.17100,0.19498
0.00000,0.00000,0.00000,6.00000,1230000.00000,20.00000,0.14900,0.21429
0.00000,0.00000,0.00000,6.00000,1630000.00000,-20.00000,-0.14900,0.20912
0.00000,0.00000,0.00000,6.00000,1630000.00000,-19.00000,-0.17100,0.18741
0.00000,0.00000,0.00000,6.00000,1630000.00000,-18.00000,-0.19600,0.17170
0.00000,0.00000,0.00000,6.00000,1630000.00000,-17.00000,-0.22500,0.15793
0.00000,0.00000,0.00000,6.00000,1630000.00000,-16.00000,-0.26000,0.14289
0.00000,0.00000,0.00000,6.00000,1630000.00000,-15.00000,-0.30000,0.12919
0.00000,0.00000,0.00000,6.00000,1630000.00000,-14.00000,-0.34500,0.11489
0.00000,0.00000,0.00000,6.00000,1630000.00000,-13.00000,-0.39500,0.10752
0.00000,0.00000,0.00000,6.00000,1630000.00000,-12.00000,-0.44800,0.09420
0.00000,0.00000,0.00000,6.00000,1630000.00000,-11.00000,-0.49900,0.09209
0.00000,0.00000,0.00000,6.00000,1630000.00000,-10.00000,-0.54300,0.07818
0.00000,0.00000,0.00000,6.00000,1630000.00000,-9.00000,-0.57200,0.06650
0.00000,0.00000,0.00000,6.00000,1630000.00000,-8.00000,-0.57900,0.05675
0.00000,0.00000,0.00000,6.00000,1630000.00000,-7.00000,-0.55900,0.04850
0.00000,0.00000,0.00000,6.00000,1630000.00000,-6.00000,-0.63400,0.01401
0.00000,0.00000,0.00000,6.00000,1630000.00000,-5.00000,-0.54600,0.01335
0.00000,0.00000,0.00000,6.00000,1630000.00000,-4.00000,-0.44600,0.01272
0.00000,0.00000,0.00000,6.00000,1630000.00000,-3.00000,-0.33900,0.01228
0.00000,0.00000,0.00000,6.00000,1630000.00000,-2.00000,-0.22800,0.01186
0.00000,0.00000,0.00000,6.00000,1630000.00000,-1.00000,-0.11400,0.01154
0.00000,0.00000,0.00000,6.00000,1630000.00000,0.00000,-0.00000,0.01141
0.00000,0.00000,0.00000,6.00000,1630000.00000,1.00000,0.11400,0.01154
0.00000,0.00000,0.00000,6.00000,1630000.00000,2.00000,0.22800,0.01186
0.00000,0.00000,0.00000,6.00000,1630000.00000,3.00000,0.33900,0.01228
0.00000,0.00000,0.00000,6.00000,1630000.00000,4.00000,0.44600,0.01272
0.00000,0.00000,0.00000,6.00000,1630000.00000,5.00000,0.54600,0.01335
0.00000,0.00000,0.00000,6.00000,1630000.00000,6.00000,0.63400,0.01401
0.00000,0.00000,0.00000,6.00000,1630000.00000,7.00000,0.55900,0.04850
0.00000,0.00000,0.00000,6.00000,1630000.00000,8.00000,0.57900,0.05675
0.00000,0.00000,0.00000,6.00000,1630000.00000,9.00000,0.57200,0.06650
0.00000,0.00000,0.00000,6.00000,1630000.00000,10.00000,0.54300,0.07818
0.00000,0.00000,0.00000,6.00000,1630000.00000,11.00000,0.49900,0.09209
0.00000,0.00000,0.00000,6.00000,1630000.00000,12.00000,0.44800,0.09420
0.00000,0.00000,0.00000,6.00000,1630000.00000,13.00000,0.39500,0.10752
0.00000,0.00000,0.00000,6.00000,1630000.00000,14.00000,0.34500,0.11489
0.00000,0.00000,0.00000,6.00000,1630000.00000,15.00000,0.30000,0.12919
0.00000,0.00000,0.00000,6.00000,1630000.00000,16.00000,0.26000,0.14289
0.00000,0.00000,0.00000,6.00000,1630000.00000,17.00000,0.22500,0.15793
0.00000,0.00000,0.00000,6.00000,1630000.00000,18.00000,0.19600,0.17170
0.00000,0.00000,0.00000,6.00000,1630000.00000,19.00000,0.17100,0.18741
0.00000,0.00000,0.00000,6.00000,1630000.00000,20.00000,0.14900,0.20912
0.00000,0.00000,0.00000,6.00000,2030000.00000,-20.00000,-0.15000,0.20392
0.00000,0.00000,0.00000,6.00000,2030000.00000,-19.00000,-0.17100,0.18923
0.00000,0.00000,0.00000,6.00000,2030000.00000,-18.00000,-0.19600,0.16939
0.00000,0.00000,0.00000,6.00000,2030000.00000,-17.00000,-0.22500,0.15467
0.00000,0.00000,0.00000,6.00000,2030000.00000,-16.00000,-0.26000,0.14014
0.00000,0.00000,0.00000,6.00000,2030000.00000,-15.00000,-0.30000,0.12519
0.00000,0.00000,0.00000,6.00000,2030000.00000,-14.00000,-0.34500,0.11312
0.00000,0.00000,0.00000,6.00000,2030000.00000,-13.00000,-0.39500,0.10560
0.00000,0.00000,0.00000,6.00000,2030000.00000,-12.00000,-0.44800,0.09270
0.00000,0.00000,0.00000,6.00000,2030000.00000,-11.00000,-0.50000,0.08507
0.00000,0.00000,0.00000,6.00000,2030000.00000,-10.00000,-0.54300,0.07601
0.00000,0.00000,0.00000,6.00000,2030000.00000,-9.00000,-0.57200,0.06489
0.00000,0.00000,0.00000,6.00000,2030000.00000,-8.00000,-0.58000,0.05591
0.00000,0.00000,0.00000,6.00000,2030000.00000,-7.00000,-0.56000,0.04757
0.00000,0.00000,0.00000,6.00000,2030000.00000,-6.00000,-0.63400,0.01370
0.00000,0.00000,0.00000,6.00000,2030000.00000,-5.00000,-0.54600,0.01303
0.00000,0.00000,0.00000,6.00000,2030000.00000,-4.00000,-0.44600,0.01242
0.00000,0.00000,0.00000,6.00000,2030000.00000,-3.00000,-0.33900,0.01196
0.00000,0.00000,0.00000,6.00000,2030000.00000,-2.00000,-0.22800,0.01159
0.00000,0.00000,0.00000,6.00000,2030000.00000,-1.00000,-0.11400,0.01133
0.00000,0.00000,0.00000,6.00000,2030000.00000,0.00000,-0.00000,0.01120
0.00000,0.00000,0.00000,6.00000,2030000.00000,1.00000,0.11400,0.01133
0.00000,0.00000,0.00000,6.00000,2030000.00000,2.00000,0.22800,0.01159
0.00000,0.00000,0.00000,6.00000,2030000.00000,3.00000,0.33900,0.01196
0.00000,0.00000,0.00000,6.00000,2030000.00000,4.00000,0.44600,0.01242
0.00000,0.00000,0.00000,6.00000,2030000.00000,5.00000,0.54600,0.01303
0.00000,0.00000,0.00000,6.00000,2030000.00000,6.00000,0.63400,0.01370
0.00000,0.00000,0.00000,6.00000,2030000.00000,7.00000,0.56000,0.04757
0.00000,0.00000,0.00000,6.00000,2030000.00000,8.00000,0.58000,0.05591
0.00000,0.00000,0.00000,6.00000,2030000.00000,9.00000,0.57200,0.06489
0.00000,0.00000,0.00000,6.00000,2030000.00000,10.00000,0.54300,0.07601
0.00000,0.00000,0.00000,6.00000,2030000.00000,11.00000,0.50000,0.08507
0.00000,0.00000,0.00000,6.00000,2030000.00000,12.00000,0.44800,0.09270
0.00000,0.00000,0.00000,6.00000,2030000.00000,13.00000,0.39500,0.10560
0.00000,0.00000,0.00000,6.00000,2030000.00000,14.00000,0.34500,0.11312
0.00000,0.00000,0.00000,6.00000,2030000.00000,15.00000,0.30000,0.12519
0.00000,0.00000,0.00000,6.00000,2030000.00000,16.00000,0.26000,0.14014
0.00000,0.00000,0.00000,6.00000,2030000.00000,17.00000,0.22500,0.15467
0.00000,0.00000,0.00000,6.00000,2030000.00000,18.00000,0.19600,0.16939
0.00000,0.00000,0.00000,6.00000,2030000.00000,19.00000,0.17100,0.18923
0.00000,0.00000,0.00000,6.00000,2030000.00000,20.00000,0.15000,0.20392
0.00000,0.00000,0.00000,6.00000,2430000.00000,-20.00000,-0.15000,0.20229
0.00000,0.00000,0.00000,6.00000,2430000.00000,-19.00000,-0.17100,0.18327
0.00000,0.00000,0.00000,6.00000,2430000.00000,-18.00000,-0.19600,0.16644
0.00000,0.00000,0.00000,6.00000,2430000.00000,-17.00000,-0.22500,0.15378
0.00000,0.00000,0.00000,6.00000,2430000.00000,-16.00000,-0.26000,0.13799
0.00000,0.00000,0.00000,6.00000,2430000.00000,-15.00000,-0.30000,0.12499
0.00000,0.00000,0.00000,6.00000,2430000.00000,-14.00000,-0.34500,0.11242
0.00000,0.00000,0.00000,6.00000,2430000.00000,-13.00000,-0.39600,0.10153
0.00000,0.00000,0.00000,6.00000,2430000.00000,-12.00000,-0.44900,0.09096
0.00000,0.00000,0.00000,6.00000,2430000.00000,-11.00000,-0.50000,0.08324
0.00000,0.00000,0.00000,6.00000,2430000.00000,-10.00000,-0.54300,0.07444
0.00000,0.00000,0.00000,6.00000,2430000.00000,-9.00000,-0.57300,0.06432
0.00000,0.00000,0.00000,6.00000,2430000.00000,-8.00000,-0.58000,0.05529
0.00000,0.00000,0.00000,6.00000,2430000.00000,-7.00000,-0.69600,0.01400
0.00000,0.00000,0.00000,6.00000,2430000.00000,-6.00000,-0.63400,0.01345
0.00000,0.00000,0.00000,6.00000,2430000.00000,-5.00000,-0.54600,0.01273
0.00000,0.00000,0.00000,6.00000,2430000.00000,-4.00000,-0.44600,0.01215
0.00000,0.00000,0.00000,6.00000,2430000.00000,-3.00000,-0.33900,0.01169
0.00000,0.00000,0.00000,6.00000,2430000.00000,-2.00000,-0.22800,0.01136
0.00000,0.00000,0.00000,6.00000,2430000.00000,-1.00000,-0.11400,0.01112
0.00000,0.00000,0.00000,6.00000,2430000.00000,0.00000,-0.00000,0.01101
0.00000,0.00000,0.00000,6.00000,2430000.00000,1.00000,0.11400,0.01112
0.00000,0.00000,0.00000,6.00000,2430000.00000,2.00000,0.22800,0.01136
0.00000,0.00000,0.00000,6.00000,2430000.00000,3.00000,0.33900,0.01169
0.00000,0.00000,0.00000,6.00000,2430000.00000,4.00000,0.44600,0.01215
0.00000,0.00000,0.00000,6.00000,2430000.00000,5.00000,0.54600,0.01273
0.00000,0.00000,0.00000,6.00000,2430000.00000,6.00000,0.63400,0.01345
0.00000,0.00000,0.00000,6.00000,2430000.00000,7.00000,0.69600,0.01400
0.00000,0.00000,0.00000,6.00000,2430000.00000,8.00000,0.58000,0.05529
0.00000,0.00000,0.00000,6.00000,2430000.00000,9.00000,0.57300,0.06432
0.00000,0.00000,0.00000,6.00000,2430000.00000,10.00000,0.54300,0.07444
0.00000,0.00000,0.00000,6.00000,2430000.00000,11.00000,0.50000,0.08324
0.00000,0.00000,0.00000,6.00000,2430000.00000,12.00000,0.44900,0.09096
0.00000,0.00000,0.00000,6.00000,2430000.00000,13.00000,0.39600,0.10153
0.00000,0.00000,0.00000,6.00000,2430000.00000,14.00000,0.34500,0.11242
0.00000,0.00000,0.00000,6.00000,2430000.00000,15.00000,0.30000,0.12499
0.00000,0.00000,0.00000,6.00000,2430000.00000,16.00000,0.26000,0.13799
0.00000,0.00000,0.00000,6.00000,2430000.00000,17.00000,0.22500,0.15378
0.00000,0.00000,0.00000,6.00000,2430000.00000,18.00000,0.19600,0.16644
0.00000,0.00000,0.00000,6.00000,2430000.00000,19.00000,0.17100,0.18327
0.00000,0.00000,0.00000,6.00000,2430000.00000,20.00000,0.15000,0.20229
0.00000,0.00000,0.00000,6.00000,2830000.00000,-20.00000,-0.15000,0.19914
0.00000,0.00000,0.00000,6.00000,2830000.00000,-19.00000,-0.17100,0.18345
0.00000,0.00000,0.00000,6.00000,2830000.00000,-18.00000,-0.19600,0.16583
0.00000,0.00000,0.00000,6.00000,2830000.00000,-17.00000,-0.22500,0.15260
0.00000,0.00000,0.00000,6.00000,2830000.00000,-16.00000,-0.26000,0.13622
0.00000,0.00000,0.00000,6.00000,2830000.00000,-15.00000,-0.30000,0.12274
0.00000,0.00000,0.00000,6.00000,2830000.00000,-14.00000,-0.34500,0.11124
0.00000,0.00000,0.00000,6.00000,2830000.00000,-13.00000,-0.39600,0.10065
0.00000,0.00000,0.00000,6.00000,2830000.00000,-12.00000,-0.44900,0.08927
0.00000,0.00000,0.00000,6.00000,2830000.00000,-11.00000,-0.50000,0.08219
0.00000,0.00000,0.00000,6.00000,2830000.00000,-10.00000,-0.54400,0.07328
0.00000,0.00000,0.00000,6.00000,2830000.00000,-9.00000,-0.57300,0.06370
0.00000,0.00000,0.00000,6.00000,2830000.00000,-8.00000,-0.58000,0.05467
0.00000,0.00000,0.00000,6.00000,2830000.00000,-7.00000,-0.69600,0.01399
0.00000,0.00000,0.00000,6.00000,2830000.00000,-6.00000,-0.63400,0.01315
0.00000,0.00000,0.00000,6.00000,2830000.00000,-5.00000,-0.54600,0.01254
0.00000,0.00000,0.00000,6.00000,2830000.00000,-4.00000,-0.44600,0.01194
0.00000,0.00000,0.00000,6.00000,2830000.00000,-3.00000,-0.33900,0.01153
0.00000,0.00000,0.00000,6.00000,2830000.00000,-2.00000,-0.22800,0.01117
0.00000,0.00000,0.00000,6.00000,2830000.00000,-1.00000,-0.11400,0.01097
0.00000,0.00000,0.00000,6.00000,2830000.00000,0.00000,-0.00000,0.01084
0.00000,0.00000,0.00000,6.00000,2830000.00000,1.00000,0.11400,0.01097
0.00000,0.00000,0.00000,6.00000,2830000.00000,2.00000,0.22800,0.01117
0.00000,0.00000,0.00000,6.00000,2830000.00000,3.00000,0.33900,0.01153
0.00000,0.00000,0.00000,6.00000,2830000.00000,4.00000,0.44600,0.01194
0.00000,0.00000,0.00000,6.00000,2830000.00000,5.00000,0.54600,0.01254
0.00000,0.00000,0.00000,6.00000,2830000.00000,6.00000,0.63400,0.01315
0.00000,0.00000,0.00000,6.00000,2830000.00000,7.00000,0.69600,0.01399
0.00000,0.00000,0.00000,6.00000,2830000.00000,8.00000,0.58000,0.05467
0.00000,0.00000,0.00000,6.00000,2830000.00000,9.00000,0.57300,0.06370
0.00000,0.00000,0.00000,6.00000,2830000.00000,10.00000,0.54400,0.07328
0.00000,0.00000,0.00000,6.00000,2830000.00000,11.00000,0.50000,0.08219
0.00000,0.00000,0.00000,6.00000,2830000.00000,12.00000,0.44900,0.08927
0.00000,0.00000,0.00000,6.00000,2830000.00000,13.00000,0.39600,0.10065
0.00000,0.00000,0.00000,6.00000,2830000.00000,14.00000,0.34500,0.11124
0.00000,0.00000,0.00000,6.00000,2830000.00000,15.00000,0.30000,0.12274
0.00000,0.00000,0.00000,6.00000,2830000.00000,16.00000,0.26000,0.13622
0.00000,0.00000,0.00000,6.00000,2830000.00000,17.00000,0.22500,0.15260
0.00000,0.00000,0.00000,6.00000,2830000.00000,18.00000,0.19600,0.16583
0.00000,0.00000,0.00000,6.00000,2830000.00000,19.00000,0.17100,0.18345
0.00000,0.00000,0.00000,6.00000,2830000.00000,20.00000,0.15000,0.19914
